status,section,docId,in_en,in_vi,in_ja,en_title,vi_title,ja_title
MATCHED,cloud-server,"hpc-fixed-rental",Y,Y,Y,"Set Fixed Rental Period","Đặt thời gian thuê cố định","固定レンタル期間の設定"
MATCHED,cloud-server,"hpc-hardware-fixation",Y,Y,Y,"Hardware Fixation","Cố định máy vật lý","ハードウェア固定"
MATCHED,cloud-server,"hpc-level-2-password",Y,Y,Y,"Set Level 2 Password","Đặt mật khẩu cấp 2","第2レベルパスワードの設定"
MATCHED,cloud-server,"hpc-quick-start",Y,Y,Y,"HPC Portal Quick Start","Hướng dẫn nhanh HPC Portal","HPC Portalクイックスタート"
MATCHED,cloud-server,"hpc-rest-machine",Y,Y,Y,"Reset Machine","Khởi động lại máy","マシンのリセット"
MATCHED,cloud-server,"hpc-schedule-shutdown",Y,Y,Y,"Schedule Shutdown","Đặt lịch tắt máy","シャットダウンスケジュール"
MATCHED,cloud-server,"hpc-snapshot-backup",Y,Y,Y,"Snapshot Backup","Sao lưu image","Snapshotバックアップ"
MATCHED,cloud-server,"instance-group",Y,Y,Y,"Instance Group Management — Affinity and Anti-Affinity","Quản lý Instance Group — Affinity và Anti-Affinity","Instance Group管理 — AffinityとAnti-Affinity"
MATCHED,cloud-server,"instance-schedule",Y,Y,Y,"Automatic Instance Start/Stop Scheduling","Tự động tắt/bật máy ảo theo lịch","インスタンスの自動起動・停止スケジュール"
MATCHED,cloud-server,"lock-unlock-instance-deletion",Y,Y,Y,"Lock and unlock VM deletion","Khóa và mở khóa xóa máy ảo","仮想マシンの削除ロックとロック解除"
MATCHED,cloud-server,"nat-instance",Y,Y,Y,"NAT Instance","NAT Instance","NAT Instance"
MATCHED,cloud-server,"network-all",Y,Y,Y,"Networking Overview","Tổng quan Networking","ネットワーキング概要"
MATCHED,cloud-server,"networking-overview",Y,Y,Y,"Networking Details","Chi tiết Networking","ネットワーキング詳細"
MATCHED,cloud-server,"new-quota",Y,Y,Y,"Using Services with PAYG","Sử dụng dịch vụ theo phương thức PAYG","PAYGによるサービスの利用"
MATCHED,cloud-server,"overview-affinity",Y,Y,Y,"Introduction to Affinity and Anti-Affinity","Giới thiệu Affinity và Anti-Affinity","AffinityとAnti-Affinityの概要"
MATCHED,cloud-server,"overview-bell",Y,Y,Y,"Notification Bell","Notification Bell","通知ベル"
MATCHED,cloud-server,"overview-nic",Y,Y,Y,"NIC Overview","Tổng quan NIC","NIC概要"
MATCHED,cloud-server,"profile-ssh-key",Y,Y,Y,"SSH Key Management","Quản lý SSH Key","SSH Key管理"
MATCHED,cloud-server,"project-structure",Y,Y,Y,"Project Management","Quản lý Project","Project管理"
MATCHED,cloud-server,"quan-ly-floating-ip",Y,Y,Y,"Floating IP Management","Quản lý Floating IP","Floating IP管理"
MATCHED,cloud-server,"quan-ly-gpu-voi-hpc-portal",Y,Y,Y,"Managing GPU Server with HPC Portal","Quản lý GPU Server với HPC Portal","HPC PortalでのGPU Server管理"
MATCHED,cloud-server,"quan-ly-may-ao",Y,Y,Y,"Manage virtual machines","Quản lý máy ảo","仮想マシンの管理"
MATCHED,cloud-server,"quan-ly-project",Y,Y,Y,"Project Management Details","Quản lý Project chi tiết","Project管理の詳細"
MATCHED,cloud-server,"quan-ly-security-group",Y,Y,Y,"Security Group Management","Quản lý Security Group","Security Group管理"
MATCHED,cloud-server,"question-",Y,Y,Y,"Can a NAT Instance be used like a regular Instance?","NAT Instance có thể sử dụng như Instance thông thường không?","NAT Instanceは通常のInstanceとして使用できますか？"
MATCHED,cloud-server,"question-1",Y,Y,Y,"Can I edit Address Pairs that have already been created?","Tôi có thể hiệu chỉnh các Address Pair đã khởi tạo không?","作成済みのAddress Pairを編集できますか？"
MATCHED,cloud-server,"question-2",Y,Y,Y,"Can I fully customize all rules in a Security Group?","Tôi có thể tùy chỉnh toàn bộ rule trong Security Group không?","Security Group内のすべてのルールをカスタマイズできますか？"
MATCHED,cloud-server,"quick-starts-khoi-dong-lai-may-ao",Y,Y,Y,"Reboot virtual machine","Khởi động lại máy ảo","仮想マシンの再起動"
MATCHED,cloud-server,"quick-starts-tao-mot-may-ao",Y,Y,Y,"Create a virtual machine","Tạo một máy ảo","仮想マシンの作成"
MATCHED,cloud-server,"quick-starts-tatbat-may-ao",Y,Y,Y,"Power on/off virtual machine","Tắt/Bật máy ảo","仮想マシンの起動/停止"
MATCHED,cloud-server,"quick-starts-xoa-may-ao",Y,Y,Y,"Delete a virtual machine","Xóa máy ảo","仮想マシンの削除"
MATCHED,cloud-server,"remove-the-network-card-from-the-virtual-machine",Y,Y,Y,"Remove a network card (NIC) from the virtual machine","Gỡ card mạng (NIC) khỏi máy ảo","仮想マシンからのNIC削除"
MATCHED,cloud-server,"revoke-token",Y,Y,Y,"Revoke a Token","Revoke Token","Token の失効"
MATCHED,cloud-server,"schedule-overview",Y,Y,Y,"Instance Schedule Overview","Tổng quan Instance Schedule","Instance Scheduleの概要"
MATCHED,cloud-server,"schedule-snapshotVM",Y,Y,Y,"Instance Snapshot Schedule","Lịch snapshot máy ảo","インスタンスSnapshotスケジュール"
MATCHED,cloud-server,"schedule-snapshotstorage",Y,Y,Y,"Storage Disk Snapshot Schedule","Lịch snapshot ổ đĩa","ストレージディスクSnapshotスケジュール"
MATCHED,cloud-server,"security-group-filter",Y,Y,Y,"Filter Security Group","Filter Security Group","Security Groupのフィルター"
MATCHED,cloud-server,"security-group-priority-rule",Y,Y,Y,"Priority Rule Management","Quản lý Priority Rule","Priority Rule管理"
MATCHED,cloud-server,"select-project-when-creating-VPC",Y,Y,Y,"Select a Project When Creating a VPC","Chọn Project khi tạo VPC","VPC作成時のProject選択"
MATCHED,cloud-server,"tai-len-custom-image",Y,Y,Y,"Upload a Custom Image","Tải lên Custom Image","Custom Image のアップロード"
MATCHED,cloud-server,"tao-storage-disk",Y,Y,Y,"Create a Storage Disk","Tạo Storage Disk","Storage Disk の作成"
MATCHED,cloud-server,"terraform",Y,Y,Y,"IaC (Terraform)","IaC (Terraform)","IaC (Terraform)"
MATCHED,cloud-server,"token",Y,Y,Y,"Token Overview","Tổng quan Token","Token 概要"
MATCHED,cloud-server,"tutorials-backup-may-chu-voi-snapshot",Y,Y,Y,"Backup VM with Snapshot","Backup máy chủ với Snapshot","Snapshotによるバックアップ"
MATCHED,cloud-server,"tutorials-ket-noi-vao-may-ao-linux",Y,Y,Y,"Connect to a Linux virtual machine","Kết nối vào máy ảo Linux","Linux仮想マシンへの接続"
MATCHED,cloud-server,"tutorials-ket-noi-vao-may-ao-windows",Y,Y,Y,"Connect to a Windows virtual machine","Kết nối vào máy ảo Windows","Windows仮想マシンへの接続"
MATCHED,cloud-server,"tutorials-khoi-tao-mot-may-ao-moi",Y,Y,Y,"Create a new virtual machine","Khởi tạo một máy ảo mới","新しい仮想マシンの作成"
MATCHED,cloud-server,"tutorials-khoi-tao-template-tu-may-ao",Y,Y,Y,"Create a template from a virtual machine","Khởi tạo template từ máy ảo","仮想マシンからTemplateを作成する"
MATCHED,cloud-server,"tutorials-quan-ly-instance-template",Y,Y,Y,"Managing Instance Templates","Quản lý Instance Template","Instance Templateの管理"
MATCHED,cloud-server,"tutorials-quan-ly-template-duoc-tao-tu-may-ao",Y,Y,Y,"Manage templates on the Custom Images page","Quản lý template trên trang Custom Images","Custom ImagesページでTemplateを管理する"
MATCHED,cloud-server,"tutorials-tao-instance-tu-template",Y,Y,Y,"Create an Instance from a template","Tạo Instance từ template","TemplateからInstanceを作成する"
MATCHED,cloud-server,"tutorials-thay-doi-thong-tin-cau-hinh-may-chu",Y,Y,Y,"Change VM configuration","Thay đổi cấu hình máy chủ","仮想マシン構成の変更"
MATCHED,cloud-server,"tutorials-tra-cuu-thong-tin-thong-so-ky-thuat-cua-may-ao-da-tao",Y,Y,Y,"View virtual machine details","Tra cứu thông tin máy ảo","仮想マシン情報の確認"
MATCHED,cloud-server,"tutorials-xoa-template",Y,Y,Y,"Delete a template","Xóa template","Templateを削除する"
MATCHED,cloud-server,"view-detail-instance",Y,Y,Y,"View Instance Schedule Details","Xem chi tiết Instance Schedule","Instance Scheduleの詳細確認"
MATCHED,cloud-server,"viewschedule-snapshotVM",Y,Y,Y,"View Instance Snapshot Schedule Details","Xem chi tiết lịch snapshot máy ảo","インスタンスSnapshotスケジュールの詳細確認"
MATCHED,cloud-server,"viewschedule-snapshotstorage",Y,Y,Y,"View Storage Disk Snapshot Schedule Details","Xem chi tiết lịch snapshot ổ đĩa","ストレージディスクSnapshotスケジュールの詳細確認"
MATCHED,cloud-server,"xoa-custom-image",Y,Y,Y,"Delete a Custom Image","Xóa Custom Image","Custom Image の削除"
MATCHED,cloud-server,"xoa-storage-disk",Y,Y,Y,"Delete a Storage Disk","Xóa Storage Disk","Storage Disk の削除"
MATCHED,cost-explorer,"View-dashboards-and-specific-costs-by-service",Y,Y,Y,"View costs by service","Xem chi phí theo dịch vụ","サービス別のコストを確認"
MATCHED,cost-explorer,"Why-cant-I-watch-Cost-Explore",Y,Y,Y,"Cannot view Cost Explorer","Cannot view Cost Explorer","Cannot view Cost Explorer"
MATCHED,cost-explorer,"cost-explorer",Y,Y,Y,"Cost Explorer","Phân tích chi phí","Cost Explorer"
MATCHED,cost-explorer,"customer-filter",Y,Y,Y,"View costs by resource type","Xem chi phí theo loại tài nguyên","リソースタイプ別のコストを確認"
ORPHAN,cost-explorer,"fqas-2",N,Y,N,"","Lọc Cost Explorer theo resource cụ thể",""
MATCHED,cost-explorer,"question-1",Y,Y,Y,"Question 1","Không xem được Cost Explorer","Question 1"
ORPHAN,cost-explorer,"questions-2",Y,N,N,"Filter Cost Explorer by specific resource","",""
MATCHED,cost-explorer,"コストエクスプローラー",Y,Y,Y,"Cost Explorer","Cost Explorer","コストエクスプローラー"
MATCHED,cost-explorer,"質問-1",Y,Y,Y,"質問 1","質問 1","コストエクスプローラーを確認できない"
ORPHAN,cost-explorer,"質問-2",N,N,Y,"","","特定リソースでコストエクスプローラーをフィルタリング"
MATCHED,create-vpc,"VPC の作成_1",Y,Y,Y,"Create VPC","Tạo VPC","VPCを作成する"
ORPHAN,create-vpc,"create-vpc",Y,N,N,"Create VPC","",""
MATCHED,create-vpc,"create-vpc-en",Y,Y,Y,"Create a VPC","Khởi tạo VPC","Create a VPC"
MATCHED,create-vpc,"initial-setup",Y,Y,Y,"Initial Setup","Thiết lập ban đầu","Initial Setup"
MATCHED,create-vpc,"initial-setup-en",Y,Y,Y,"Initial Setup En","Initial Setup En","Initial Setup En"
MATCHED,create-vpc,"rename-vpc-en",Y,Y,Y,"Rename Vpc En","Đổi tên VPC","VPCの名前変更"
MATCHED,create-vpc,"view-activity-en",Y,Y,Y,"View Activity En","Xem Activity log và trạng thái tác vụ","View Activity En"
ORPHAN,create-vpc,"vpc-の作成",N,Y,N,"","Tạo VPC",""
MATCHED,create-vpc,"アクティビティログ＆直近タスクステータスの記録_3",Y,Y,Y,"Activity log and recent task status","Activity log và trạng thái tác vụ gần đây","Activity logとタスクステータスの確認"
MATCHED,create-vpc,"初期設定_1",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,data-hub,"create-connection",Y,Y,Y,"Create a connection","Tạo kết nối","接続の作成"
MATCHED,data-hub,"data-hub",Y,Y,Y,"Data Hub","Data Hub","Data Hub"
MATCHED,data-hub,"generate-dataset",Y,Y,Y,"Generate a dataset","Tạo dataset","データセットの生成"
MATCHED,data-hub,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,ddos-protection,"create-ddos",Y,Y,Y,"Create DDoS Protection","Khởi tạo DDoS Protection","DDoS保護の作成"
MATCHED,ddos-protection,"ddos-protection",Y,Y,Y,"DDoS Protection","Bảo vệ DDoS","DDoS保護"
MATCHED,ddos-protection,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,ddos-protection,"monitor-ip",Y,Y,Y,"Monitor protected IPs","Giám sát các IP đang được bảo vệ","保護中のIPの監視"
PARTIAL,dedicated-fpt-kubernetes-engine,"AutoScale",Y,N,Y,"AutoScale","","Autoscale"
PARTIAL,dedicated-fpt-kubernetes-engine,"Initial-Setup",Y,N,Y,"Initial Setup","","初期設定"
PARTIAL,dedicated-fpt-kubernetes-engine,"access-clusters-detail-information",Y,Y,N,"Access cluster detail information","Truy cập thông tin chi tiết của Cluster",""
PARTIAL,dedicated-fpt-kubernetes-engine,"add-nfs-storage",Y,Y,N,"Add NFS storage","Thêm NFS Persistent Storage",""
PARTIAL,dedicated-fpt-kubernetes-engine,"advanced-firewall",Y,Y,N,"Advanced firewall","1. Tổng quan sản phẩm Kubenetes tích hợp Firewall",""
MATCHED,dedicated-fpt-kubernetes-engine,"auto-repair-nodes",Y,Y,Y,"Auto repair nodes","A. Tổng quan","Auto Repair Nodes"
PARTIAL,dedicated-fpt-kubernetes-engine,"auto-scale",Y,Y,N,"Auto scale","Autoscale",""
PARTIAL,dedicated-fpt-kubernetes-engine,"backup-and-restore-cluster",Y,N,Y,"Backup and restore a cluster","","Cluster のバックアップとリストア"
PARTIAL,dedicated-fpt-kubernetes-engine,"backup-restore-cluster",Y,Y,N,"Backup and restore cluster","Backup and Restore Cluster",""
MATCHED,dedicated-fpt-kubernetes-engine,"best-practice-manual-scaling",Y,Y,Y,"Best practices for manual scaling","Chi tiết quá trình manual scale in của hệ thống:","Manual Scaling ベストプラクティス"
MATCHED,dedicated-fpt-kubernetes-engine,"best-practice-upgrade-fke-cluster-version",Y,Y,Y,"Best Practice Upgrade Fke Cluster Version","Dịch vụ D-FKE hỗ trợ upgrade version cụm Kubernetes trên Portal Console.","FKE clusterバージョンアップグレードのベストプラクティス"
MATCHED,dedicated-fpt-kubernetes-engine,"best-practice-upgrade-version",Y,Y,Y,"Best practices for upgrading FKE cluster version","Thực hành tốt nhất khi nâng cấp phiên bản FKE cluster","FKE cluster バージョンアップグレード ベストプラクティス"
MATCHED,dedicated-fpt-kubernetes-engine,"cac-luu-y-khi-su-dung-fke",Y,Y,Y,"Notes when using DFKE","Các lưu ý khi sử dụng FKE","DFKEご利用時の注意事項"
PARTIAL,dedicated-fpt-kubernetes-engine,"change-nfs-server-configuration",Y,Y,N,"Change NFS server configuration","Thay đổi Flavor (cấu hình) NFS Server",""
PARTIAL,dedicated-fpt-kubernetes-engine,"change-nodes-configuration",Y,Y,N,"Change nodes configuration","Thay đổi Flavor (cấu hình) Nodes",""
PARTIAL,dedicated-fpt-kubernetes-engine,"changing-cluster-configuration",Y,N,Y,"Change cluster configuration","","K8s クラスター構成の変更"
PARTIAL,dedicated-fpt-kubernetes-engine,"create-new-k8s-cluster",Y,Y,N,"Create a new Kubernetes cluster","Khởi tạo Kubernetes cluster mới",""
MATCHED,dedicated-fpt-kubernetes-engine,"dedicated-fpt-kubernetes-engine",Y,Y,Y,"Dedicated – FPT Kubernetes Engine","Dedicated FPT Kubernetes Engine (DFKE)","Dedicated FPT Kubernetes Engine (DFKE)"
PARTIAL,dedicated-fpt-kubernetes-engine,"delete-k8s-cluster",Y,Y,N,"Delete a Kubernetes cluster","Xoa Kubernetes Cluster",""
PARTIAL,dedicated-fpt-kubernetes-engine,"dfke-advanced-firewall",Y,N,Y,"DFKE Advanced Firewall","","DFKE Advanced Firewall"
MATCHED,dedicated-fpt-kubernetes-engine,"dfke-faqs",Y,Y,Y,"FAQs","Câu hỏi thường gặp","よくある質問（FAQ）"
MATCHED,dedicated-fpt-kubernetes-engine,"faqs",Y,Y,Y,"FAQs","Câu hỏi thường gặp","よくある質問"
MATCHED,dedicated-fpt-kubernetes-engine,"fke-usage-notes",Y,Y,Y,"Fke Usage Notes","Lưu ý khi sử dụng FKE","FKE 使用上の注意事項"
PARTIAL,dedicated-fpt-kubernetes-engine,"get-cluster-access-information",Y,Y,N,"Get cluster access information","Lấy thông tin truy cập Cluster",""
PARTIAL,dedicated-fpt-kubernetes-engine,"increase-storage-size-of-nfs-server",Y,Y,N,"Increase NFS server storage size","Tăng Storage size của NFS Server",""
PARTIAL,dedicated-fpt-kubernetes-engine,"increase-storage-size-of-nodes",Y,Y,N,"Increase nodes storage size","Tăng Storage size của các Nodes",""
PARTIAL,dedicated-fpt-kubernetes-engine,"initial-setup",Y,Y,N,"Initial setup","Thiết lập ban đầu",""
PARTIAL,dedicated-fpt-kubernetes-engine,"khoi-tao-kubernetes-cluster-moi",Y,N,Y,"Create a new Kubernetes cluster","","新規 Kubernetes cluster の作成"
PARTIAL,dedicated-fpt-kubernetes-engine,"lay-thong-tin-truy-cap-cluster",Y,N,Y,"Get cluster access information","","cluster アクセス情報の取得"
PARTIAL,dedicated-fpt-kubernetes-engine,"list-created-clusters",Y,Y,N,"List created clusters","Xem danh sách Kubernetes Cluster đã tạo",""
MATCHED,dedicated-fpt-kubernetes-engine,"load-balancer-services",Y,Y,Y,"Load Balancer services","Service Type Load Balancer","Service Type Load-Balancer"
MATCHED,dedicated-fpt-kubernetes-engine,"managing-k8s-cluster",Y,Y,Y,"Managing Kubernetes clusters","Quản lý Kubernetes cluster","Kubernetes クラスターの管理"
MATCHED,dedicated-fpt-kubernetes-engine,"manual-scale",Y,Y,Y,"Manual scale","Để config Manual Scale, khách hàng cần thao tác như sau:","Manual Scale"
MATCHED,dedicated-fpt-kubernetes-engine,"nang-cap-k8s-version",Y,Y,Y,"Upgrade Kubernetes version","Nâng cấp K8s version","Kubernetes バージョンのアップグレード"
