from_lang,to_lang,doc_id,from_url,to_url_404
en,vi,fpt-message-bus/fpt-message-bus,/docs/en/fpt-message-bus/fpt-message-bus,/docs/vi/fpt-message-bus/fpt-message-bus
en,vi,fpt-object-storage/fpt-object-storage,/docs/en/fpt-object-storage/fpt-object-storage,/docs/vi/fpt-object-storage/fpt-object-storage
en,vi,fpt-object-storage/tutorials-access-key-management,/docs/en/fpt-object-storage/tutorials-access-key-management,/docs/vi/fpt-object-storage/tutorials-access-key-management
en,vi,fpt-object-storage/tutorials-integrate-fpt-object-storage-with-s3-client,/docs/en/fpt-object-storage/tutorials-integrate-fpt-object-storage-with-s3-client,/docs/vi/fpt-object-storage/tutorials-integrate-fpt-object-storage-with-s3-client
en,vi,fpt-object-storage/tutorials-subuser-management,/docs/en/fpt-object-storage/tutorials-subuser-management,/docs/vi/fpt-object-storage/tutorials-subuser-management
en,vi,fpt-object-storage/tutorials-using-object-storage-on-fpt-portal,/docs/en/fpt-object-storage/tutorials-using-object-storage-on-fpt-portal,/docs/vi/fpt-object-storage/tutorials-using-object-storage-on-fpt-portal
en,vi,fpt-object-storage/tutorials-using-object-storage-on-s3-browser,/docs/en/fpt-object-storage/tutorials-using-object-storage-on-s3-browser,/docs/vi/fpt-object-storage/tutorials-using-object-storage-on-s3-browser
en,vi,global-search/global-search-usage,/docs/en/global-search/global-search-usage,/docs/vi/global-search/global-search-usage
en,vi,iam/2FA configuration,/docs/en/iam/2FA configuration,/docs/vi/iam/2FA configuration
en,vi,iam/Change password,/docs/en/iam/Change password,/docs/vi/iam/Change password
en,vi,iam/Check Activity logs,/docs/en/iam/Check Activity logs,/docs/vi/iam/Check Activity logs
en,vi,iam/Create an account and access the invited VPC,/docs/en/iam/Create an account and access the invited VPC,/docs/vi/iam/Create an account and access the invited VPC
en,vi,iam/Create-a-Role-and-Assign-Permissions-to-the-Role,/docs/en/iam/Create-a-Role-and-Assign-Permissions-to-the-Role,/docs/vi/iam/Create-a-Role-and-Assign-Permissions-to-the-Role
en,vi,iam/Delete IP access record.,/docs/en/iam/Delete IP access record.,/docs/vi/iam/Delete IP access record.
en,vi,iam/Invite new IAM users,/docs/en/iam/Invite new IAM users,/docs/vi/iam/Invite new IAM users
en,vi,iam/Manage IAM Users,/docs/en/iam/Manage IAM Users,/docs/vi/iam/Manage IAM Users
en,vi,iam/change-password,/docs/en/iam/change-password,/docs/vi/iam/change-password
en,vi,iam/configure-2fa,/docs/en/iam/configure-2fa,/docs/vi/iam/configure-2fa
en,vi,iam/create-account-access-vpc,/docs/en/iam/create-account-access-vpc,/docs/vi/iam/create-account-access-vpc
en,vi,iam/create-ip-access,/docs/en/iam/create-ip-access,/docs/vi/iam/create-ip-access
en,vi,iam/create-role,/docs/en/iam/create-role,/docs/vi/iam/create-role
en,vi,iam/create-user-group,/docs/en/iam/create-user-group,/docs/vi/iam/create-user-group
en,vi,iam/delete-role,/docs/en/iam/delete-role,/docs/vi/iam/delete-role
en,vi,iam/delete-user-group,/docs/en/iam/delete-user-group,/docs/vi/iam/delete-user-group
en,vi,iam/edit-role-and-permissions,/docs/en/iam/edit-role-and-permissions,/docs/vi/iam/edit-role-and-permissions
en,vi,iam/edit-user-group,/docs/en/iam/edit-user-group,/docs/vi/iam/edit-user-group
en,vi,iam/initial-setup,/docs/en/iam/initial-setup,/docs/vi/iam/initial-setup
en,vi,iam/invite-iam-user,/docs/en/iam/invite-iam-user,/docs/vi/iam/invite-iam-user
en,vi,iam/ip-access-activity-log,/docs/en/iam/ip-access-activity-log,/docs/vi/iam/ip-access-activity-log
en,vi,iam/manage-user-groups,/docs/en/iam/manage-user-groups,/docs/vi/iam/manage-user-groups
en,vi,iam/overview-iam-user,/docs/en/iam/overview-iam-user,/docs/vi/iam/overview-iam-user
en,vi,iam/overview-ip-access,/docs/en/iam/overview-ip-access,/docs/vi/iam/overview-ip-access
en,vi,iam/overview-user-group,/docs/en/iam/overview-user-group,/docs/vi/iam/overview-user-group
en,vi,iam/role-overview,/docs/en/iam/role-overview,/docs/vi/iam/role-overview
en,vi,iam/view-detail-user-group,/docs/en/iam/view-detail-user-group,/docs/vi/iam/view-detail-user-group
en,vi,iam/view-list-user-group,/docs/en/iam/view-list-user-group,/docs/vi/iam/view-list-user-group
en,vi,iam/view-role-detail,/docs/en/iam/view-role-detail,/docs/vi/iam/view-role-detail
en,vi,iam/view-role-list,/docs/en/iam/view-role-list,/docs/vi/iam/view-role-list
en,vi,incident-management/atlassian-jira,/docs/en/incident-management/atlassian-jira,/docs/vi/incident-management/atlassian-jira
en,vi,incident-management/change-the-incident-severity,/docs/en/incident-management/change-the-incident-severity,/docs/vi/incident-management/change-the-incident-severity
en,vi,incident-management/change-the-incident-status,/docs/en/incident-management/change-the-incident-status,/docs/vi/incident-management/change-the-incident-status
en,vi,incident-management/configure-incident-settings,/docs/en/incident-management/configure-incident-settings,/docs/vi/incident-management/configure-incident-settings
en,vi,incident-management/configure-integrations,/docs/en/incident-management/configure-integrations,/docs/vi/incident-management/configure-integrations
en,vi,incident-management/create-incident,/docs/en/incident-management/create-incident,/docs/vi/incident-management/create-incident
en,vi,incident-management/create-incident-via-webhook,/docs/en/incident-management/create-incident-via-webhook,/docs/vi/incident-management/create-incident-via-webhook
en,vi,incident-management/incident-data-visualization,/docs/en/incident-management/incident-data-visualization,/docs/vi/incident-management/incident-data-visualization
en,vi,incident-management/incident-management-overview,/docs/en/incident-management/incident-management-overview,/docs/vi/incident-management/incident-management-overview
en,vi,incident-management/manage-incidents,/docs/en/incident-management/manage-incidents,/docs/vi/incident-management/manage-incidents
en,vi,incident-management/view-incident-detail,/docs/en/incident-management/view-incident-detail,/docs/vi/incident-management/view-incident-detail
en,vi,load-balancer/add-external-member,/docs/en/load-balancer/add-external-member,/docs/vi/load-balancer/add-external-member
en,vi,load-balancer/allow-ip-cidr,/docs/en/load-balancer/allow-ip-cidr,/docs/vi/load-balancer/allow-ip-cidr
en,vi,load-balancer/configure-health-check,/docs/en/load-balancer/configure-health-check,/docs/vi/load-balancer/configure-health-check
en,vi,load-balancer/configure-sni,/docs/en/load-balancer/configure-sni,/docs/vi/load-balancer/configure-sni
en,vi,load-balancer/configure-timeout,/docs/en/load-balancer/configure-timeout,/docs/vi/load-balancer/configure-timeout
en,vi,load-balancer/create-listener,/docs/en/load-balancer/create-listener,/docs/vi/load-balancer/create-listener
en,vi,load-balancer/create-load-balancer,/docs/en/load-balancer/create-load-balancer,/docs/vi/load-balancer/create-load-balancer
en,vi,load-balancer/create-server-pool,/docs/en/load-balancer/create-server-pool,/docs/vi/load-balancer/create-server-pool
en,vi,load-balancer/enable-hsts,/docs/en/load-balancer/enable-hsts,/docs/vi/load-balancer/enable-hsts
en,vi,load-balancer/import-ssl-certificate,/docs/en/load-balancer/import-ssl-certificate,/docs/vi/load-balancer/import-ssl-certificate
en,vi,load-balancer/initial-setup,/docs/en/load-balancer/initial-setup,/docs/vi/load-balancer/initial-setup
en,vi,load-balancer/integrate-with-fmon,/docs/en/load-balancer/integrate-with-fmon,/docs/vi/load-balancer/integrate-with-fmon
en,vi,load-balancer/monitor-load-balancer,/docs/en/load-balancer/monitor-load-balancer,/docs/vi/load-balancer/monitor-load-balancer
en,vi,load-balancer/redirect-http-to-https,/docs/en/load-balancer/redirect-http-to-https,/docs/vi/load-balancer/redirect-http-to-https
en,vi,load-balancer/update-load-balancer,/docs/en/load-balancer/update-load-balancer,/docs/vi/load-balancer/update-load-balancer
en,vi,managed-fpt-database-engine/Version-List,/docs/en/managed-fpt-database-engine/Version-List,/docs/vi/managed-fpt-database-engine/Version-List
en,vi,managed-fpt-database-engine/access-console,/docs/en/managed-fpt-database-engine/access-console,/docs/vi/managed-fpt-database-engine/access-console
en,vi,managed-fpt-database-engine/active-db-service,/docs/en/managed-fpt-database-engine/active-db-service,/docs/vi/managed-fpt-database-engine/active-db-service
en,vi,managed-fpt-database-engine/backup-job-mgmt,/docs/en/managed-fpt-database-engine/backup-job-mgmt,/docs/vi/managed-fpt-database-engine/backup-job-mgmt
en,vi,managed-fpt-database-engine/backup-mgmt,/docs/en/managed-fpt-database-engine/backup-mgmt,/docs/vi/managed-fpt-database-engine/backup-mgmt
en,vi,managed-fpt-database-engine/backup-restore,/docs/en/managed-fpt-database-engine/backup-restore,/docs/vi/managed-fpt-database-engine/backup-restore
en,vi,managed-fpt-database-engine/benchmark-sysbench,/docs/en/managed-fpt-database-engine/benchmark-sysbench,/docs/vi/managed-fpt-database-engine/benchmark-sysbench
en,vi,managed-fpt-database-engine/clickhouse-use-ha,/docs/en/managed-fpt-database-engine/clickhouse-use-ha,/docs/vi/managed-fpt-database-engine/clickhouse-use-ha
en,vi,managed-fpt-database-engine/create-backup-service,/docs/en/managed-fpt-database-engine/create-backup-service,/docs/vi/managed-fpt-database-engine/create-backup-service
en,vi,managed-fpt-database-engine/create-database-engine,/docs/en/managed-fpt-database-engine/create-database-engine,/docs/vi/managed-fpt-database-engine/create-database-engine
en,vi,managed-fpt-database-engine/create-db,/docs/en/managed-fpt-database-engine/create-db,/docs/vi/managed-fpt-database-engine/create-db
en,vi,managed-fpt-database-engine/create-db-proxy,/docs/en/managed-fpt-database-engine/create-db-proxy,/docs/vi/managed-fpt-database-engine/create-db-proxy
en,vi,managed-fpt-database-engine/create-floating-ip,/docs/en/managed-fpt-database-engine/create-floating-ip,/docs/vi/managed-fpt-database-engine/create-floating-ip
en,vi,managed-fpt-database-engine/create-security-groups,/docs/en/managed-fpt-database-engine/create-security-groups,/docs/vi/managed-fpt-database-engine/create-security-groups
en,vi,managed-fpt-database-engine/create-subnets,/docs/en/managed-fpt-database-engine/create-subnets,/docs/vi/managed-fpt-database-engine/create-subnets
en,vi,managed-fpt-database-engine/database-engine-version,/docs/en/managed-fpt-database-engine/database-engine-version,/docs/vi/managed-fpt-database-engine/database-engine-version
en,vi,managed-fpt-database-engine/database-feature-permissions,/docs/en/managed-fpt-database-engine/database-feature-permissions,/docs/vi/managed-fpt-database-engine/database-feature-permissions
en,vi,managed-fpt-database-engine/db-connect,/docs/en/managed-fpt-database-engine/db-connect,/docs/vi/managed-fpt-database-engine/db-connect
en,vi,managed-fpt-database-engine/db-engine-service,/docs/en/managed-fpt-database-engine/db-engine-service,/docs/vi/managed-fpt-database-engine/db-engine-service
en,vi,managed-fpt-database-engine/db-manage-operate,/docs/en/managed-fpt-database-engine/db-manage-operate,/docs/vi/managed-fpt-database-engine/db-manage-operate
en,vi,managed-fpt-database-engine/db-operation,/docs/en/managed-fpt-database-engine/db-operation,/docs/vi/managed-fpt-database-engine/db-operation
en,vi,managed-fpt-database-engine/db-proxy,/docs/en/managed-fpt-database-engine/db-proxy,/docs/vi/managed-fpt-database-engine/db-proxy
en,vi,managed-fpt-database-engine/db-view-detail,/docs/en/managed-fpt-database-engine/db-view-detail,/docs/vi/managed-fpt-database-engine/db-view-detail
en,vi,managed-fpt-database-engine/deactive-db-service,/docs/en/managed-fpt-database-engine/deactive-db-service,/docs/vi/managed-fpt-database-engine/deactive-db-service
en,vi,managed-fpt-database-engine/deployment-model,/docs/en/managed-fpt-database-engine/deployment-model,/docs/vi/managed-fpt-database-engine/deployment-model
en,vi,managed-fpt-database-engine/fde-glossary,/docs/en/managed-fpt-database-engine/fde-glossary,/docs/vi/managed-fpt-database-engine/fde-glossary
en,vi,managed-fpt-database-engine/iam,/docs/en/managed-fpt-database-engine/iam,/docs/vi/managed-fpt-database-engine/iam
en,vi,managed-fpt-database-engine/kafka-user,/docs/en/managed-fpt-database-engine/kafka-user,/docs/vi/managed-fpt-database-engine/kafka-user
en,vi,managed-fpt-database-engine/logs,/docs/en/managed-fpt-database-engine/logs,/docs/vi/managed-fpt-database-engine/logs
en,vi,managed-fpt-database-engine/maintenance,/docs/en/managed-fpt-database-engine/maintenance,/docs/vi/managed-fpt-database-engine/maintenance
en,vi,managed-fpt-database-engine/maintenance-window,/docs/en/managed-fpt-database-engine/maintenance-window,/docs/vi/managed-fpt-database-engine/maintenance-window
en,vi,managed-fpt-database-engine/manage-backups,/docs/en/managed-fpt-database-engine/manage-backups,/docs/vi/managed-fpt-database-engine/manage-backups
en,vi,managed-fpt-database-engine/manage-configuration,/docs/en/managed-fpt-database-engine/manage-configuration,/docs/vi/managed-fpt-database-engine/manage-configuration
en,vi,managed-fpt-database-engine/manage-database-engine,/docs/en/managed-fpt-database-engine/manage-database-engine,/docs/vi/managed-fpt-database-engine/manage-database-engine
en,vi,managed-fpt-database-engine/manage-db-proxy,/docs/en/managed-fpt-database-engine/manage-db-proxy,/docs/vi/managed-fpt-database-engine/manage-db-proxy
en,vi,managed-fpt-database-engine/manage-event-logs,/docs/en/managed-fpt-database-engine/manage-event-logs,/docs/vi/managed-fpt-database-engine/manage-event-logs
en,vi,managed-fpt-database-engine/manage-resources,/docs/en/managed-fpt-database-engine/manage-resources,/docs/vi/managed-fpt-database-engine/manage-resources
en,vi,managed-fpt-database-engine/manage-restore,/docs/en/managed-fpt-database-engine/manage-restore,/docs/vi/managed-fpt-database-engine/manage-restore
en,vi,managed-fpt-database-engine/monitoring,/docs/en/managed-fpt-database-engine/monitoring,/docs/vi/managed-fpt-database-engine/monitoring
en,vi,managed-fpt-database-engine/mysql-troubleshooting,/docs/en/managed-fpt-database-engine/mysql-troubleshooting,/docs/vi/managed-fpt-database-engine/mysql-troubleshooting
en,vi,managed-fpt-database-engine/network-connectivity,/docs/en/managed-fpt-database-engine/network-connectivity,/docs/vi/managed-fpt-database-engine/network-connectivity
en,vi,managed-fpt-database-engine/notification,/docs/en/managed-fpt-database-engine/notification,/docs/vi/managed-fpt-database-engine/notification
en,vi,managed-fpt-database-engine/on-off-pitr,/docs/en/managed-fpt-database-engine/on-off-pitr,/docs/vi/managed-fpt-database-engine/on-off-pitr
en,vi,managed-fpt-database-engine/param,/docs/en/managed-fpt-database-engine/param,/docs/vi/managed-fpt-database-engine/param
en,vi,managed-fpt-database-engine/process-monitoring,/docs/en/managed-fpt-database-engine/process-monitoring,/docs/vi/managed-fpt-database-engine/process-monitoring
en,vi,managed-fpt-database-engine/provision-database-engine,/docs/en/managed-fpt-database-engine/provision-database-engine,/docs/vi/managed-fpt-database-engine/provision-database-engine
en,vi,managed-fpt-database-engine/push-s3,/docs/en/managed-fpt-database-engine/push-s3,/docs/vi/managed-fpt-database-engine/push-s3
en,vi,managed-fpt-database-engine/register-account,/docs/en/managed-fpt-database-engine/register-account,/docs/vi/managed-fpt-database-engine/register-account
en,vi,managed-fpt-database-engine/report,/docs/en/managed-fpt-database-engine/report,/docs/vi/managed-fpt-database-engine/report
en,vi,managed-fpt-database-engine/report-export,/docs/en/managed-fpt-database-engine/report-export,/docs/vi/managed-fpt-database-engine/report-export
en,vi,managed-fpt-database-engine/report-schedule,/docs/en/managed-fpt-database-engine/report-schedule,/docs/vi/managed-fpt-database-engine/report-schedule
en,vi,managed-fpt-database-engine/resource,/docs/en/managed-fpt-database-engine/resource,/docs/vi/managed-fpt-database-engine/resource
en,vi,managed-fpt-database-engine/restore-db,/docs/en/managed-fpt-database-engine/restore-db,/docs/vi/managed-fpt-database-engine/restore-db
en,vi,managed-fpt-database-engine/role,/docs/en/managed-fpt-database-engine/role,/docs/vi/managed-fpt-database-engine/role
en,vi,managed-fpt-database-engine/roles,/docs/en/managed-fpt-database-engine/roles,/docs/vi/managed-fpt-database-engine/roles
en,vi,managed-fpt-database-engine/subnet,/docs/en/managed-fpt-database-engine/subnet,/docs/vi/managed-fpt-database-engine/subnet
en,vi,managed-fpt-database-engine/update-delete-backup-job,/docs/en/managed-fpt-database-engine/update-delete-backup-job,/docs/vi/managed-fpt-database-engine/update-delete-backup-job
en,vi,managed-fpt-database-engine/update-delete-backup-service,/docs/en/managed-fpt-database-engine/update-delete-backup-service,/docs/vi/managed-fpt-database-engine/update-delete-backup-service
en,vi,managed-fpt-database-engine/upgrade-version,/docs/en/managed-fpt-database-engine/upgrade-version,/docs/vi/managed-fpt-database-engine/upgrade-version
en,vi,managed-fpt-database-engine/user-group,/docs/en/managed-fpt-database-engine/user-group,/docs/vi/managed-fpt-database-engine/user-group
en,vi,managed-fpt-database-engine/version-policy,/docs/en/managed-fpt-database-engine/version-policy,/docs/vi/managed-fpt-database-engine/version-policy
en,vi,managed-fpt-database-engine/vertical-scaling,/docs/en/managed-fpt-database-engine/vertical-scaling,/docs/vi/managed-fpt-database-engine/vertical-scaling
en,vi,managed-fpt-database-engine/view-db-list,/docs/en/managed-fpt-database-engine/view-db-list,/docs/vi/managed-fpt-database-engine/view-db-list
en,vi,managed-fpt-kubernetes-engine/access-clusters-detail-information,/docs/en/managed-fpt-kubernetes-engine/access-clusters-detail-information,/docs/vi/managed-fpt-kubernetes-engine/access-clusters-detail-information
en,vi,managed-fpt-kubernetes-engine/add-worker-group,/docs/en/managed-fpt-kubernetes-engine/add-worker-group,/docs/vi/managed-fpt-kubernetes-engine/add-worker-group
en,vi,managed-fpt-kubernetes-engine/addding-gpu-worker-group,/docs/en/managed-fpt-kubernetes-engine/addding-gpu-worker-group,/docs/vi/managed-fpt-kubernetes-engine/addding-gpu-worker-group
en,vi,managed-fpt-kubernetes-engine/change-worker-groups-configuration,/docs/en/managed-fpt-kubernetes-engine/change-worker-groups-configuration,/docs/vi/managed-fpt-kubernetes-engine/change-worker-groups-configuration
en,vi,managed-fpt-kubernetes-engine/changing-clusters-configuration,/docs/en/managed-fpt-kubernetes-engine/changing-clusters-configuration,/docs/vi/managed-fpt-kubernetes-engine/changing-clusters-configuration
en,vi,managed-fpt-kubernetes-engine/container-level-auto-scaling,/docs/en/managed-fpt-kubernetes-engine/container-level-auto-scaling,/docs/vi/managed-fpt-kubernetes-engine/container-level-auto-scaling
en,vi,managed-fpt-kubernetes-engine/create-new-k8s-cluster,/docs/en/managed-fpt-kubernetes-engine/create-new-k8s-cluster,/docs/vi/managed-fpt-kubernetes-engine/create-new-k8s-cluster
en,vi,managed-fpt-kubernetes-engine/delete-k8s-cluster,/docs/en/managed-fpt-kubernetes-engine/delete-k8s-cluster,/docs/vi/managed-fpt-kubernetes-engine/delete-k8s-cluster
en,vi,managed-fpt-kubernetes-engine/deploy-application-in-worker-pool,/docs/en/managed-fpt-kubernetes-engine/deploy-application-in-worker-pool,/docs/vi/managed-fpt-kubernetes-engine/deploy-application-in-worker-pool
en,vi,managed-fpt-kubernetes-engine/deploy-application-with-gpu-on-k8s,/docs/en/managed-fpt-kubernetes-engine/deploy-application-with-gpu-on-k8s,/docs/vi/managed-fpt-kubernetes-engine/deploy-application-with-gpu-on-k8s
