level,label,url,parent
5,Quản lý Role,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=role-management,Quyền truy cập dịch vụ FPT Database Engine
5,Quản lý User Group,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=user-group-management,Quyền truy cập dịch vụ FPT Database Engine
4,Quản lý Subnet,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=subnet,Thiết lập ban đầu (Initial Setup)
3,Hướng dẫn chi tiết,,Managed - FPT Database Engines
4,Quản lý dịch vụ FPT Database Engine,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=db-engine-service,Hướng dẫn chi tiết
5,Kích hoạt dịch vụ FPT Database Engine,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=active-db-service,Quản lý dịch vụ FPT Database Engine
5,Huỷ kích hoạt dịch vụ FPT Database Engine,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=deactive-db-service,Quản lý dịch vụ FPT Database Engine
4,Khởi tạo và vận hành cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=db-manage-operate,Hướng dẫn chi tiết
5,Xem danh sách cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=view-db-list,Khởi tạo và vận hành cơ sở dữ liệu
5,Khởi tạo cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=create-db,Khởi tạo và vận hành cơ sở dữ liệu
5,Xem thông tin cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=db-view-detail,Khởi tạo và vận hành cơ sở dữ liệu
5,Kết nối cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=db-connect,Khởi tạo và vận hành cơ sở dữ liệu
5,Vận hành cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=db-operation,Khởi tạo và vận hành cơ sở dữ liệu
5,Nâng cấp phiên bản cho cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=upgrade-version,Khởi tạo và vận hành cơ sở dữ liệu
4,Backup & Restore,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=backup-restore,Hướng dẫn chi tiết
5,Quản lý dịch vụ Backup,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=backup-mgmt,Backup & Restore
5,Quản lý Job Backup,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=backup-job-mgmt,Backup & Restore
5,Bật/tắt PITR,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=on-off-pitr,Backup & Restore
5,Khôi phục cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=restore-db,Backup & Restore
5,Đẩy dữ liệu backup lên S3,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=push-s3,Backup & Restore
4,Quản lý tài nguyên cụm cơ sở dữ liệu,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=resource,Hướng dẫn chi tiết
4,Quản lý Parameter,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=parameter,Hướng dẫn chi tiết
4,Apache Kafka - Quản lý Kafka ACL,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=kafka-user,Hướng dẫn chi tiết
4,DB Proxy,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=db-proxy,Hướng dẫn chi tiết
4,Vertical Scaling,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=vertical-scaling,Hướng dẫn chi tiết
4,Maintenance Window,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=maintenance-window,Hướng dẫn chi tiết
4,Notification,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=notification,Hướng dẫn chi tiết
4,Monitoring,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=monitoring,Hướng dẫn chi tiết
4,Event Logs,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=log,Hướng dẫn chi tiết
4,Reporting,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=reporting,Hướng dẫn chi tiết
5,Xuất báo cáo thủ công (Report Export),https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=report-export,Reporting
5,Lập lịch báo cáo tự động (Report Schedule),https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=report-schedule,Reporting
3,Peformance & Benchmark,,Managed - FPT Database Engines
4,Kết quả Benchmark Sysbench,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=benchmark-sysbench,Peformance & Benchmark
3,Troubleshooting,,Managed - FPT Database Engines
4,MySQL,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=mysql-troubleshooting,Troubleshooting
3,Các câu hỏi thường gặp (FAQs),,Managed - FPT Database Engines
4,Migration cho SQL Server,https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=Migration-cho-SQLServer,Các câu hỏi thường gặp (FAQs)
4,ClickHouse - High Availability (HA),https://fptcloud.com/documents/managed-fpt-database-engines-new/?doc=clickhouse-use-ha,Các câu hỏi thường gặp (FAQs)
1,Support,,
2,Zalo ticket support,https://fptcloud.com/documents/zalo-ticket-support/,Support
2,Trellix Customer Guide,https://fptcloud.com/documents/trellix-customer-guide/,Support
3,Truy cập giao diện quản trị,https://fptcloud.com/documents/trellix-customer-guide/?doc=truy-cap-giao-dien-quan-tri,Trellix Customer Guide
3,"Tạo gói cài đặt Agent, cài đặt Agert",https://fptcloud.com/documents/trellix-customer-guide/?doc=setting-agert,Trellix Customer Guide
3,Quản lý các tác vụ chạy trên máy chủ (Client Tasks),https://fptcloud.com/documents/trellix-customer-guide/?doc=client-task,Trellix Customer Guide
3,Báo cáo (Report),https://fptcloud.com/documents/trellix-customer-guide/?doc=report,Trellix Customer Guide
3,Xem nhật ký (Log),https://fptcloud.com/documents/trellix-customer-guide/?doc=view-log,Trellix Customer Guide
2,Request Resource,https://fptcloud.com/documents/end-user-request-resource/,Support
3,Initial Setup,,Request Resource
4,Initial Setup,https://fptcloud.com/documents/end-user-request-resource/?doc=initial-setup,Initial Setup
3,Hướng dẫn nhanh (Quick Starts),,Request Resource
4,Tạo một yêu cầu cung cấp tài nguyên,https://fptcloud.com/documents/end-user-request-resource/?doc=create-request-resource,Hướng dẫn nhanh (Quick Starts)
4,Xem các yêu cầu đã tạo,https://fptcloud.com/documents/end-user-request-resource/?doc=view-request-resource,Hướng dẫn nhanh (Quick Starts)
3,Các câu hỏi thường gặp (FAQs),,Request Resource
4,Tôi có thể tạo nhiều yêu cầu cùng 1 lúc được không?,https://fptcloud.com/documents/end-user-request-resource/?doc=fqas-1,Các câu hỏi thường gặp (FAQs)
4,Làm thế nào để biết FCI đã nhận được yêu cầu của tôi?,https://fptcloud.com/documents/end-user-request-resource/?doc=fqas-2,Các câu hỏi thường gặp (FAQs)
4,Tôi có thể lựa chọn VPC hoặc tạo mới VPC khi yêu cầu dịch vụ không?,https://fptcloud.com/documents/end-user-request-resource/?doc=fqas-3,Các câu hỏi thường gặp (FAQs)
4,Vì sao tôi không tìm thấy phần Request Resource ở thành menu?,https://fptcloud.com/documents/end-user-request-resource/?doc=fqas-4,Các câu hỏi thường gặp (FAQs)
4,Vì sao tôi không thể chọn submit để gửi ticket?,https://fptcloud.com/documents/end-user-request-resource/?doc=fqas-5,Các câu hỏi thường gặp (FAQs)
1,Billing,,
2,Cost Explorer,https://fptcloud.com/documents/cost-explorer/,Billing
3,Hướng dẫn nhanh (Quick Starts),,Cost Explorer
4,Cost explorer theo dịch vụ,https://fptcloud.com/documents/cost-explorer/?doc=cost-explorer-dimension-service,Hướng dẫn nhanh (Quick Starts)
4,Cost explorer theo loại tài nguyên,https://fptcloud.com/documents/cost-explorer/?doc=cost-explorer-dimension-resource-type,Hướng dẫn nhanh (Quick Starts)
3,FAQs,,Cost Explorer
4,Vì sao tôi không xem được phần Cost Explore?,https://fptcloud.com/documents/cost-explorer/?doc=question-1,FAQs
4,Tôi muốn xem Cost Explorer của 1 vài Instance hoặc Security Group nhưng Customize Filter không cho phép chọn ?,https://fptcloud.com/documents/cost-explorer/?doc=fqas-2,FAQs
2,Budget Alert,https://fptcloud.com/documents/budget-alert/,Billing
3,Khởi tạo Bugdet Alert,https://fptcloud.com/documents/budget-alert/?doc=Kh%E1%BB%9Fi%20t%E1%BA%A1o%20Bugdet%20Alert,Budget Alert
3,Xem thông tin cost và lịch sử cảnh báo,https://fptcloud.com/documents/budget-alert/?doc=Xem%20th%C3%B4ng%20tin%20cost%20v%C3%A0%20l%E1%BB%8Bch%20s%E1%BB%AD%20c%E1%BA%A3nh%20b%C3%A1o,Budget Alert
3,Tạm dừng cảnh báo của 1 Budget Alert,https://fptcloud.com/documents/budget-alert/?doc=T%E1%BA%A1m%20d%E1%BB%ABng%20c%E1%BA%A3nh%20b%C3%A1o%20c%E1%BB%A7a%201%20Budget%20Alert,Budget Alert
3,Chỉnh sửa Budget Alert,https://fptcloud.com/documents/budget-alert/?doc=Ch%E1%BB%89nh%20s%E1%BB%ADa%20Budget%20Alert,Budget Alert
3,Xóa Budget Alert,https://fptcloud.com/documents/budget-alert/?doc=X%C3%B3a%20Budget%20Alert,Budget Alert
3,Cài đặt ngăn chặn tạo resource Compute/Network mới khi đã đạt ngưỡng ngân sách,https://fptcloud.com/documents/budget-alert/?doc=C%C3%A0i%20%C4%91%E1%BA%B7t%20ng%C4%83n%20ch%E1%BA%B7n%20t%E1%BA%A1o%20resource%20Compute/Network%20m%E1%BB%9Bi%20khi%20%C4%91%C3%A3%20%C4%91%E1%BA%A1t%20ng%C6%B0%E1%BB%A1ng%20ng%C3%A2n%20s%C3%A1ch,Budget Alert
2,Bills,https://fptcloud.com/documents/billing/,Billing
3,Hướng dẫn nhanh (Quick Starts),,Bills
4,Xem đối soát theo kỳ hóa đơn,https://fptcloud.com/documents/billing/?doc=view-bills,Hướng dẫn nhanh (Quick Starts)
5,Xem đối soát theo tên dịch vụ (Charges by service),https://fptcloud.com/documents/billing/?doc=view-bill-charges-by-service,Xem đối soát theo kỳ hóa đơn
5,Xem đối soát theo tài nguyên sử dụng (Charges by resource),https://fptcloud.com/documents/billing/?doc=view-bill-charges-by-resource,Xem đối soát theo kỳ hóa đơn
4,Tải file đối soát chi tiết,https://fptcloud.com/documents/billing/?doc=download-bills,Hướng dẫn nhanh (Quick Starts)
4,Phân quyền xem billing,https://fptcloud.com/documents/billing/?doc=billing-permission,Hướng dẫn nhanh (Quick Starts)
3,FAQs,,Bills
4,Vì sao tôi không xem được Bill?,https://fptcloud.com/documents/billing/?doc=question-1,FAQs
4,"Với bill ở kỳ hóa đơn hiện tại, dữ liệu được cập nhật lần gần nhất là lúc nào?",https://fptcloud.com/documents/billing/?doc=fqas-2,FAQs
4,Vì sao tôi có nhiều đối soát trong cùng 1 kỳ hóa đơn?,https://fptcloud.com/documents/billing/?doc=fqas-3,FAQs
1,FPT Security Platform,,
2,FPT AppSec,https://fptcloud.com/documents/fpt-appsec/,FPT Security Platform
3,Release note,,FPT AppSec
4,2025-11-07,https://fptcloud.com/documents/fpt-appsec/?doc=aspm_v1.3.0,Release note
4,2025-09-06,https://fptcloud.com/documents/fpt-appsec/?doc=aspm_v1.2.1,Release note
3,Initial Setup,,FPT AppSec
4,Initial Setup,https://fptcloud.com/documents/fpt-appsec/?doc=initial-setup,Initial Setup
3,Hướng dẫn chi tiết (Tutorial),,FPT AppSec
4,Dashboard,https://fptcloud.com/documents/fpt-appsec/?doc=detail-dasboard,Hướng dẫn chi tiết (Tutorial)
5,Hướng dẫn đọc các số liệu Dashboard - Organization overview,https://fptcloud.com/documents/fpt-appsec/?doc=guide-dashboard-overview,Dashboard
5,Hướng dẫn đọc biểu đồ Issue by team,https://fptcloud.com/documents/fpt-appsec/?doc=guide-issue-by-team,Dashboard
5,Hướng dẫn đọc biểu đồ Asset by team,https://fptcloud.com/documents/fpt-appsec/?doc=guide-asset-by-team,Dashboard
4,Organization Management - Quản lý Organization,https://fptcloud.com/documents/fpt-appsec/?doc=gioi-thieu-Organization,Hướng dẫn chi tiết (Tutorial)
5,Chỉnh sửa thông tin tổ chức,https://fptcloud.com/documents/fpt-appsec/?doc=chinh-sua-thong-tin-org,Organization Management - Quản lý Organization
5,Quản lý member,https://fptcloud.com/documents/fpt-appsec/?doc=quan-ly-member,Organization Management - Quản lý Organization
5,Quản lý Roles,https://fptcloud.com/documents/fpt-appsec/?doc=quan-ly-role,Organization Management - Quản lý Organization
5,Quản lý Teams,https://fptcloud.com/documents/fpt-appsec/?doc=quan-ly-teams-org,Organization Management - Quản lý Organization
4,Team Management - Quản lý Team,https://fptcloud.com/documents/fpt-appsec/?doc=quan-ly-team,Hướng dẫn chi tiết (Tutorial)
5,Cài đặt Team,https://fptcloud.com/documents/fpt-appsec/?doc=cai-dat-team,Team Management - Quản lý Team
5,Quản lý Members,https://fptcloud.com/documents/fpt-appsec/?doc=quan-ly-mem-team,Team Management - Quản lý Team
4,Integration Management - Quản lý tích hợp,https://fptcloud.com/documents/fpt-appsec/?doc=guide-integration,Hướng dẫn chi tiết (Tutorial)
5,GitHub Personal/Enterprise Cloud,https://fptcloud.com/documents/fpt-appsec/?doc=guide-github,Integration Management - Quản lý tích hợp
5,GitLab Cloud,https://fptcloud.com/documents/fpt-appsec/?doc=guide-gitlab,Integration Management - Quản lý tích hợp
5,GitLab Server,https://fptcloud.com/documents/fpt-appsec/?doc=guide-gitlabserver,Integration Management - Quản lý tích hợp
5,FPT Container Registry,https://fptcloud.com/documents/fpt-appsec/?doc=guide-fcr,Integration Management - Quản lý tích hợp
5,Harbor,https://fptcloud.com/documents/fpt-appsec/?doc=guide-harbor,Integration Management - Quản lý tích hợp
5,DevOps Pipeline Integration,https://fptcloud.com/documents/fpt-appsec/?doc=cicd-guideline,Integration Management - Quản lý tích hợp
4,Workspace Management - Quản lý Asset và Issue,https://fptcloud.com/documents/fpt-appsec/?doc=guide-workspace,Hướng dẫn chi tiết (Tutorial)
5,Hướng dẫn thực hiện các thao tác cơ bản với Source Code anagement asset (repo/project),https://fptcloud.com/documents/fpt-appsec/?doc=workspace-scmasset,Workspace Management - Quản lý Asset và Issue
5,Hướng dẫn thực hiện các thao tác cơ bản với Container Registry asset (image),https://fptcloud.com/documents/fpt-appsec/?doc=workspace-crasset,Workspace Management - Quản lý Asset và Issue
5,Hướng dẫn thay đổi trạng thái issue tại màn Issue list,https://fptcloud.com/documents/fpt-appsec/?doc=guide-change-status-issue-list,Workspace Management - Quản lý Asset và Issue
5,Hướng dẫn quản lý trạng thái issue tại màn Issue detail,https://fptcloud.com/documents/fpt-appsec/?doc=guide-change-status-issue-detail,Workspace Management - Quản lý Asset và Issue
4,Schedule Management - Quản lý lịch chạy scan,,Hướng dẫn chi tiết (Tutorial)
5,Hướng dẫn tạo schedule,https://fptcloud.com/documents/fpt-appsec/?doc=create-schedule,Schedule Management - Quản lý lịch chạy scan
5,Hướng dẫn xem danh sách & chi tiết schedule,https://fptcloud.com/documents/fpt-appsec/?doc=schedule-detail,Schedule Management - Quản lý lịch chạy scan
5,Hướng dẫn chỉnh sửa schedule,https://fptcloud.com/documents/fpt-appsec/?doc=schedule-edit,Schedule Management - Quản lý lịch chạy scan
5,Hướng dẫn xóa schedule,https://fptcloud.com/documents/fpt-appsec/?doc=schedule-delete,Schedule Management - Quản lý lịch chạy scan
1,FPT Data Platform,,
2,FPT Data Platform,https://fptcloud.com/documents/fpt-data-platform/,FPT Data Platform
3,Initial Setup,,FPT Data Platform
4,Initial Setup,https://fptcloud.com/documents/fpt-data-platform/?doc=initial-setup,Initial Setup
3,Hướng dẫn chi tiết (Tutorial),,FPT Data Platform
4,Workspace,https://fptcloud.com/documents/fpt-data-platform/?doc=gioi-thieu-workspace,Hướng dẫn chi tiết (Tutorial)
5,Tạo workspace,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-workspace,Workspace
5,Xem thông tin workspace,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-workspace,Workspace
5,Xóa workspace,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-workspace,Workspace
5,Keystore Management,https://fptcloud.com/documents/fpt-data-platform/?doc=keystore-management,Workspace
5,Certificate Manager,https://fptcloud.com/documents/fpt-data-platform/?doc=certificate-manager,Workspace
5,Monitoring,https://fptcloud.com/documents/fpt-data-platform/?doc=monitoring,Workspace
4,CDC Service,https://fptcloud.com/documents/fpt-data-platform/?doc=cdc-service,Hướng dẫn chi tiết (Tutorial)
5,1. Tạo CDC Service,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-cdc-service,CDC Service
5,2. Xem thông tin CDC Service,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-cdc-service,CDC Service
5,2.1 PostgreSQL source connector,https://fptcloud.com/documents/fpt-data-platform/?doc=postgresql-source-connector,CDC Service
5,2.2 MongoDB source connector,https://fptcloud.com/documents/fpt-data-platform/?doc=mongoDB-source-connector,CDC Service
5,2.3 SQL Server source connector,https://fptcloud.com/documents/fpt-data-platform/?doc=sql-server-source-connector,CDC Service
5,2.4 MySQL source connector,https://fptcloud.com/documents/fpt-data-platform/?doc=mysql-source-connector,CDC Service
5,2.5 MariaDB source connector,https://fptcloud.com/documents/fpt-data-platform/?doc=mariadb-source-connector,CDC Service
5,2.6 Oracle source connector,https://fptcloud.com/documents/fpt-data-platform/?doc=oracle-source-connector,CDC Service
5,2.7 Clickhouse (logs) sink connector,https://fptcloud.com/documents/fpt-data-platform/?doc=clickhouse-logs-sink-connector,CDC Service
5,2.8 MongoDB Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=mongodb-sink-connector,CDC Service
5,2.9 PostgreSQL Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=postgresql-sink-connector,CDC Service
5,2.10 OpenSearch Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=opensearch-sink-connector,CDC Service
5,2.11 SQL Server Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=sql-server-sink-connector,CDC Service
5,2.12 MySQL Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=mysql-sink-connector,CDC Service
5,2.13 MariaDB Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=mariadb-sink-connector,CDC Service
5,2.14 Iceberg Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=iceberg-sink-connector,CDC Service
5,2.15 Clickhouse (Replication) Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=clickhouse-replication-sink-connector,CDC Service
5,2.16 S3 Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=s3-sink-connector,CDC Service
5,2.17 Elasticsearch Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=elasticsearch-sink-connector,CDC Service
5,2.18 Iceberg (logs) Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=iceberg-logs-sink-connector,CDC Service
5,2.19 Redis Sink Connector,https://fptcloud.com/documents/fpt-data-platform/?doc=redis-sink-connector,CDC Service
5,2.20 Tạo connector source Kafka,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-connector-source-kafka,CDC Service
5,2.21 Tạo connector source S3,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-connector-source-s3,CDC Service
5,2.22 Xem thông tin connector,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-connector,CDC Service
5,2.23 Hành động với connector,https://fptcloud.com/documents/fpt-data-platform/?doc=hanh-dong-voi-connector,CDC Service
5,2.24 Xóa connector,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-connector,CDC Service
5,2.25. Xem thông tin snapshot,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-th%C3%B4ng-tin-snapshot,CDC Service
5,2.26. Trạng thái Snapshot,https://fptcloud.com/documents/fpt-data-platform/?doc=trang-thai-snapshot,CDC Service
5,2.27. Hành động với Snapshot,https://fptcloud.com/documents/fpt-data-platform/?doc=hanh-dong-voi-snapshot,CDC Service
5,3. Xóa CDC Service,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-cdc-service,CDC Service
5,4. Kafka MM2,https://fptcloud.com/documents/fpt-data-platform/?doc=kafka-mm2,CDC Service
4,Apache Superset,https://fptcloud.com/documents/fpt-data-platform/?doc=cai-dat-superset,Hướng dẫn chi tiết (Tutorial)
5,Tạo superset,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-superset,Apache Superset
5,Xem thông tin superset,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-superset,Apache Superset
5,Xóa superset,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-superset,Apache Superset
4,Jupyterhub,https://fptcloud.com/documents/fpt-data-platform/?doc=jupyterhub-guide,Hướng dẫn chi tiết (Tutorial)
5,Tạo Jupyterhub,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-Jupyterhub,Jupyterhub
5,Xem thông tin JuperterHub,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-juperterhub,Jupyterhub
5,Xóa Jupyterhub,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-jupyterhub,Jupyterhub
5,Thêm người dùng,https://fptcloud.com/documents/fpt-data-platform/?doc=them-nguoi-dung,Jupyterhub
5,Tạo Profile,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-profile,Jupyterhub
5,Phân quyền người dùng sử dụng profile,https://fptcloud.com/documents/fpt-data-platform/?doc=phan-quyen-nguoi-dung-su-dung-profile,Jupyterhub
5,DBT,https://fptcloud.com/documents/fpt-data-platform/?doc=dbt,Jupyterhub
4,Ranger,https://fptcloud.com/documents/fpt-data-platform/?doc=guide-ranger,Hướng dẫn chi tiết (Tutorial)
5,Tạo Ranger,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-ranger,Ranger
5,Xem thông tin Ranger,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-ranger,Ranger
5,Truy cập và cấu hình quản lý Query Engine,https://fptcloud.com/documents/fpt-data-platform/?doc=cau-hinh-va-quan-ly-query-engine,Ranger
5,Tag Sync (OpenMetadata & Ranger Integration),https://fptcloud.com/documents/fpt-data-platform/?doc=tag-sync,Ranger
5,Xóa Ranger,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-ranger,Ranger
4,Hive Metastore,https://fptcloud.com/documents/fpt-data-platform/?doc=hive-metastore,Hướng dẫn chi tiết (Tutorial)
5,Tạo Hive Metastore,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-hive-metastore,Hive Metastore
5,Xem thông tin Hive Metastore,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-hive-metastore,Hive Metastore
5,Xóa Hive Metastore,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-hive-metastore,Hive Metastore
4,Query Engine,https://fptcloud.com/documents/fpt-data-platform/?doc=query-engine,Hướng dẫn chi tiết (Tutorial)
5,Tạo Query engine,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-query-engine,Query Engine
5,Xem thông tin Query Engine,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-query-engine,Query Engine
5,Xóa Query Engine,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-query-engine,Query Engine
5,Quản lý Connectors,https://fptcloud.com/documents/fpt-data-platform/?doc=quan-ly-connectors,Query Engine
5,Quản lý Users,https://fptcloud.com/documents/fpt-data-platform/?doc=quan-ly-users,Query Engine
5,Quản lý Policies,https://fptcloud.com/documents/fpt-data-platform/?doc=quan-ly-Policies,Query Engine
4,Nessie,https://fptcloud.com/documents/fpt-data-platform/?doc=guide-nessie,Hướng dẫn chi tiết (Tutorial)
5,Tạo Nessie,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-nessie,Nessie
5,Xem thông tin Nessie,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-nessie,Nessie
5,Xoá Nessie,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-nessie,Nessie
4,Flink,https://fptcloud.com/documents/fpt-data-platform/?doc=apache-flink,Hướng dẫn chi tiết (Tutorial)
5,Tạo Apache Flink,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-apache-flink,Flink
5,Xem thông tin Apache Flink,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-apache-flink,Flink
5,Xóa Apache Flink,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-apache-flink,Flink
4,Orchestration,https://fptcloud.com/documents/fpt-data-platform/?doc=userguide-airflow,Hướng dẫn chi tiết (Tutorial)
5,Tạo Orchestration,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-airflow,Orchestration
5,Xem thông tin Orchestration,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-orchestration,Orchestration
5,Xóa Orchestration,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-orchestration,Orchestration
5,Hướng dẫn Airflow & dbt,https://fptcloud.com/documents/fpt-data-platform/?doc=huong-dan-airflow-dbt,Orchestration
5,Hướng dẫn Airflow & My Workspace,https://fptcloud.com/documents/fpt-data-platform/?doc=huong-dan-airflow-my-workspace,Orchestration
5,Hướng dẫn Airflow & Job Submit,https://fptcloud.com/documents/fpt-data-platform/?doc=huong-dan-airflow-job-submit,Orchestration
5,Hướng dẫn Secret backends,https://fptcloud.com/documents/fpt-data-platform/?doc=huong-dan-secert-backends,Orchestration
5,Hướng dẫn Airflow Workflow,https://fptcloud.com/documents/fpt-data-platform/?doc=huong-dan-airflow-workflow,Orchestration
4,Ingestion service,https://fptcloud.com/documents/fpt-data-platform/?doc=cai-dat-ingestion-service,Hướng dẫn chi tiết (Tutorial)
5,Tạo Ingestion,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-ingestion,Ingestion service
5,Xem thông tin Ingestion,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-ingestion,Ingestion service
5,Xóa Ingestion,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-ingestion,Ingestion service
5,Chỉnh sửa thông tin Ingestion,https://fptcloud.com/documents/fpt-data-platform/?doc=chinh-sua-ingestion,Ingestion service
4,Processing service,https://fptcloud.com/documents/fpt-data-platform/?doc=processing-service,Hướng dẫn chi tiết (Tutorial)
5,Tạo Processing service,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-processing-service,Processing service
5,Xem thông tin Processing service,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-processing-service,Processing service
5,Xóa Processing service,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-processing-service,Processing service
5,Quản lý Compute,https://fptcloud.com/documents/fpt-data-platform/?doc=quan-ly-compute,Processing service
5,Quản lý Image của Compute,https://fptcloud.com/documents/fpt-data-platform/?doc=quan-ly-image-cua-compute,Processing service
4,Open Metadata,https://fptcloud.com/documents/fpt-data-platform/?doc=open-metadata,Hướng dẫn chi tiết (Tutorial)
5,Tạo Open Metadata service,https://fptcloud.com/documents/fpt-data-platform/?doc=tao-open-metadata-service,Open Metadata
5,Xem thông tin Open Metadata service,https://fptcloud.com/documents/fpt-data-platform/?doc=xem-thong-tin-open-metadata-service,Open Metadata
5,Cập nhật Open Metadata,https://fptcloud.com/documents/fpt-data-platform/?doc=cap-nhat-open-metadata,Open Metadata
5,Xóa Open Metadata,https://fptcloud.com/documents/fpt-data-platform/?doc=xoa-open-metadata,Open Metadata
5,Hướng dẫn sử dụng Open Metatdata,https://fptcloud.com/documents/fpt-data-platform/?doc=huong-dan-su-dung-open-metadata,Open Metadata
1,AI Infrastructure,,
2,Managed GPU Cluster (Kubernetes),https://fptcloud.com/documents/fpt-managed-gpu-cluster/,AI Infrastructure
3,Initial Setup,,Managed GPU Cluster (Kubernetes)
